안심식당번호,시도명,시군구명,사업장명,정제도로명주소,정제지번주소,상세주소,업종명,업종상세명,전화번호,선정여부구분,취소일자,비고사항,수정일,정제우편번호,정제WGS84위도,정제WGS84경도
2724,경기도,화성시,대보유통(주)화성(하)휴게소(양식당),경기도 화성시 팔탄면 서해안고속도로 301-1,경기도 화성시 팔탄면 덕천리 산102-1번지,,일반음식점,한식,,Y,,,,18577,37.1421239135,126.8794777026
2726,경기도,화성시,대보유통(주)화성(상)휴게소(한식),경기도 화성시 팔탄면 서해안고속도로 302,경기도 화성시 팔탄면 덕천리 산101-2번지,,일반음식점,한식,,Y,,,,18531,37.1435662717,126.8812224805
2729,경기도,화성시,동오정,경기도 화성시 향남읍 향봉로10번길 2-1,경기도 화성시 향남읍 동오리 560-5번지,,일반음식점,한식,031-366-4488,Y,,,,18589,37.1345930642,126.9421262662
2731,경기도,광주시,엘포레스트,경기도 광주시 남종면 산수로 1686,경기도 광주시 남종면 분원리 244-5번지,고향빌딩 4층,일반음식점_외,기타 음식점업,031-767-9693,Y,,,,12708,37.4992915278,127.3027287142
2738,경기도,광주시,수와연,경기도 광주시 남종면 산수로 1680,경기도 광주시 남종면 분원리 255-1번지,,일반음식점,한식,031-768-6446,Y,,,,12708,37.4988495961,127.3025714906
2740,경기도,광주시,공원식당,경기도 광주시 남종면 귀여길 10,경기도 광주시 남종면 귀여리 318-3번지,,일반음식점,한식,031-764-0958,Y,,,,12707,37.5079609727,127.3185464443
2742,경기도,부천시,260도 부천점,경기도 부천시 신흥로 178,경기도 부천시 중동 1109번지,위브더스테이트상가 3동 216호,일반음식점_외,기타 음식점업,032-655-0260,Y,,,,14549,37.4995373872,126.7776885640
2745,경기도,부천시,라라코스트중동점,경기도 부천시 길주로 227,경기도 부천시 중동 1035번지,2층,일반음식점,서양식,032-326-3231,Y,,,,14538,37.5046321204,126.7677850315
2747,경기도,부천시,스시노백쉐프 부천중동위브점,경기도 부천시 신흥로 178,경기도 부천시 중동 1109번지,위브더스테이트상가 3동 209~210호,일반음식점,일식,032-620-5805,Y,,,,14549,37.4995373872,126.7776885640
2750,경기도,부천시,상하이(상해),경기도 부천시 부흥로315번길 14,경기도 부천시 중동 1120-1번지,아이엔유 포비스타 오피스텔 201호,일반음식점,중식,032-322-8780,Y,,,,14582,37.4950495591,126.7778336028
2621,경기도,안성시,영풍안성(상) 한식당,,경기도 안성시 원곡면 경부고속도로 378,,일반음식점,한식,031-611-5799,Y,,,,,,
2623,경기도,안성시,코쿠미,경기도 안성시 중앙로 314-1,경기도 안성시 석정동 256-7번지,,일반음식점,한식,031-674-2567,Y,,,,17578,37.0098549260,127.2622988850
2625,경기도,안성시,남도복국,경기도 안성시 아양2로 87,경기도 안성시 석정동 382-4번지,,일반음식점,한식,070-7576-2464,Y,,,,17577,37.0102133322,127.2567787063
2627,경기도,양주시,착한소곱창,경기도 양주시 고암길 358,경기도 양주시 덕정동 240-27번지,,일반음식점,한식,031-859-9285,Y,,,,11456,37.8346754648,127.0657104104
2630,경기도,양주시,코코로벤또 LF스퀘어 양주점,경기도 양주시 평화로 1593,경기도 양주시 회정동 453-19번지,,일반음식점,한식,,Y,,,,11439,37.8313447381,127.0523660964
2632,경기도,양주시,GS활어회 직판장,경기도 양주시 고삼로 3,경기도 양주시 만송동 257-4번지,1층,일반음식점,한식,031-843-8088,Y,,,,11494,37.7996737930,127.0846690654
4542,경기도,광주시,마이스터심슨부대찌개,경기도 광주시 순암로 300,경기도 광주시 중대동 178-10번지,,일반음식점,한식,031-761-0880,Y,,,,12768,37.4026497072,127.2196084312
4544,경기도,광주시,궁평식당,경기도 광주시 도척면 도척윗로 188,경기도 광주시 도척면 궁평리 279번지,,일반음식점,한식,031-761-3190,Y,,,,12808,37.3381003377,127.3211120980
4546,경기도,광주시,완도집,경기도 광주시 이배재로 303-3,경기도 광주시 목현동 136-3번지,,일반음식점,한식,031-761-4166,Y,,,,12765,37.4349442068,127.2265301783
2949,경기도,오산시,백가네부대찌개,경기도 오산시 운천로 89,경기도 오산시 오산동 260-1번지,,일반음식점,한식,031-376-5757,Y,,,,18134,37.1507268434,127.0742922679
2952,경기도,오산시,삼창장어만세,경기도 오산시 운천로 55,경기도 오산시 원동 221-39번지,1층,일반음식점,한식,031-374-9914,Y,,,,18139,37.1477338874,127.0742189586
2954,경기도,오산시,본도시락오산세교점,경기도 오산시 문헌공로 9,경기도 오산시 금암동 503-2번지,108호,일반음식점,한식,031-374-4281,Y,,,,18108,37.1747453715,127.0512000495
2956,경기도,오산시,삼호,경기도 오산시 운암로 33,경기도 오산시 오산동 925-10번지,"203호, 204호",일반음식점,한식,031-372-5700,Y,,,,18133,37.1492998812,127.0760457138
2958,경기도,오산시,예찬,경기도 오산시 독산성로270번길 96-32,경기도 오산시 세교동 470번지,"주건출물제1동 1층, 2층",일반음식점,한식,031-375-2552,Y,,,,18102,37.1819471000,127.0370076234
4602,경기도,광주시,북해도,경기도 광주시 곤지암읍 경충대로 763,경기도 광주시 곤지암읍 삼리 399-18번지,2층,일반음식점,일식,031-769-3789,Y,,,,12805,37.3555756547,127.3253953792
4605,경기도,광주시,능골한우가,경기도 광주시 오포읍 오포로 147,경기도 광주시 오포읍 능평리 146-6번지,2층,일반음식점,한식,031-797-0255,Y,,,,12773,37.3456586222,127.1817497660
4607,경기도,광주시,해성한식부페,경기도 광주시 이배재로 204,경기도 광주시 목현동 39-7번지,,일반음식점,한식,031-797-7705,Y,,,,12765,37.4323153438,127.2358423254
4609,경기도,광주시,예전 수랏간,경기도 광주시 퇴촌면 천진암로 515-14,경기도 광주시 퇴촌면 관음리 572,,일반음식점,한식,031-797-9592,Y,,,,12713,37.4639767822,127.3262404905
4611,경기도,광주시,미카도스시,경기도 광주시 포돌이로 12-6,경기도 광주시 탄벌동 52-4번지,,일반음식점,일식,031-798-3568,Y,,,,12751,37.4151570007,127.2500510527
4753,경기도,파주시,크레타,경기도 파주시 탄현면 헤이리마을길 82-91,경기도 파주시 탄현면 법흥리 1652-542번지,3층,일반음식점,서양식,031-948-6001,Y,,,,10859,37.7888847067,126.7041035305
4755,경기도,파주시,ITALY&amp;ITALY,경기도 파주시 금정14길 35,경기도 파주시 아동동 334-4번지,1층,일반음식점,서양식,031-949-7896,Y,,,,10929,37.7606089163,126.7765083051
4757,경기도,파주시,한바다수산,경기도 파주시 산내로104번길 5-8,경기도 파주시 목동동 973-4번지,1층,일반음식점,일식,070-4046-3132,Y,,,,10892,37.7275449852,126.7372944622
4876,경기도,하남시,만두집,경기도 하남시 미사대로 672,경기도 하남시 신장동 275-1번지,"1층, 2층",일반음식점,한식,031-793-9317,Y,,,,12940,37.5492584845,127.2163997523
4878,경기도,하남시,미사리 밀빛 초계국수2,경기도 하남시 미사대로 608,경기도 하남시 덕풍동 38-3번지,"1층, 2층",일반음식점,한식,031-794-0337,Y,,,,12925,37.5532472626,127.2109389989
4880,경기도,하남시,새마을식당,경기도 하남시 신장1로34번길 13,경기도 하남시 신장동 448-21번지,1층,일반음식점,한식,031-794-1486,Y,,,,12960,37.5387818982,127.2115155372
4882,경기도,하남시,망향비빔국수,경기도 하남시 하남대로 426,경기도 하남시 하산곡동 246-1번지,1층,일반음식점_외,기타 음식점업,031-794-2299,Y,,,,13025,37.5122441930,127.2259541945
2375,경기도,고양시,황치칼국수,경기도 고양시 일산서구 호수로856번길 16-18,경기도 고양시 일산서구 대화동 2298-6번지,1층,일반음식점,한식,031-911-9745,Y,,,,10383,37.6708110253,126.7491352527
2377,경기도,고양시,굴토리,경기도 고양시 일산서구 호수로856번길 7-13,경기도 고양시 일산서구 대화동 2302-1번지,1층,일반음식점,한식,031-924-1221,Y,,,,10383,37.6711685453,126.7472493476
2379,경기도,고양시,칭찐,경기도 고양시 일산서구 호수로838번길 7-14,경기도 고양시 일산서구 대화동 2292-10번지,,일반음식점,중식,031-976-0555,Y,,,,10383,37.6705594656,126.7492625174
2381,경기도,고양시,궁돌아구찜,경기도 고양시 일산서구 탄중로 246,경기도 고양시 일산서구 탄현동 1592-2번지,2층,일반음식점,한식,031-911-1108,Y,,,,10345,37.6932392260,126.7726831056
2383,경기도,고양시,정통중화요리남궁,경기도 고양시 일산서구 일산로 682,경기도 고양시 일산서구 대화동 2101번지,2층~4층,일반음식점,중식,031-911-3773,Y,,,,10367,37.6821145400,126.7535463209
2385,경기도,고양시,뻬뽈리,경기도 고양시 일산서구 탄현로6번길 25,경기도 고양시 일산서구 탄현동 1600-16번지,,일반음식점,서양식,031-916-4233,Y,,,,10345,37.6932601154,126.7746111357
2387,경기도,고양시,본가갈비,경기도 고양시 일산서구 덕이로 84-14,경기도 고양시 일산서구 덕이동 522번지,"1층, 2층",일반음식점,한식,031-923-3651,Y,,,,10236,37.6915426391,126.7507523576
2390,경기도,광주시,서가앤쿡,경기도 광주시 경안로 10,경기도 광주시 경안동 23번지,2층,일반음식점,서양식,031-768-1900,Y,,,,12756,37.4101918941,127.2594578006
2392,경기도,광주시,곤트란쉐리에,경기도 광주시 경안로 10,경기도 광주시 경안동 23번지,1층,일반음식점_외,기타 음식점업,031-768-5400,Y,,,,12756,37.4101918941,127.2594578006
2394,경기도,광주시,어시장,경기도 광주시 송정로 62,경기도 광주시 탄벌동 32-2번지,,일반음식점,일식,031-761-5566,Y,,,,12739,37.4175059137,127.2525859804
2396,경기도,광주시,미스터피자(곤지암점),경기도 광주시 곤지암읍 곤지암로 59,경기도 광주시 곤지암읍 곤지암리 445-6번지,,일반음식점_외,기타 음식점업,031-763-2027,Y,,,,12804,37.3494670648,127.3401440828
2578,경기도,시흥시,지게골동태찜탕,경기도 시흥시 신천4길 1,경기도 시흥시 신천동 839-8번지,,일반음식점,한식,,Y,,,,14948,37.4381297840,126.7823825288
6840,경기도,평택시,화화돼지왕갈비 경기지사직영1호점,경기도 평택시 청북읍 안청로2길 33-2,경기도 평택시 청북읍 옥길리 1158-8번지,"청북프라자 2층 205호, 206호, 207호",일반음식점,한식,031-681-3691,Y,,,,17808,37.0184998311,126.9178513031
6848,경기도,포천시,추오정남원추어탕,경기도 포천시 호국로 939-1,경기도 포천시 선단동 534번지,,일반음식점,한식,031-541-2988,Y,,,,11161,37.8494229746,127.1626378676
6850,경기도,포천시,맛있는밥집,경기도 포천시 군내면 용정경제로1길 13-19,경기도 포천시 군내면 용정리 476-5번지,2층,일반음식점,한식,031-533-2779,Y,,,,11154,37.8843284877,127.2019394798
6852,경기도,포천시,최주미메밀국수,경기도 포천시 일동면 운악청계로 1782,경기도 포천시 일동면 기산리 287-1번지,,일반음식점,한식,031-531-9130,Y,,,,11117,37.9545236521,127.3176925003
6854,경기도,포천시,취락한방능이백숙,경기도 포천시 일동면 화동로 1230,경기도 포천시 일동면 화대리 631번지,,일반음식점,한식,031-533-3361,Y,,,,11118,37.9694670900,127.3297010275
6856,경기도,화성시,송산한정식,경기도 화성시 송산면 사강로 173,경기도 화성시 송산면 사강리 673-4번지,1층,일반음식점,한식,031-357-5758,Y,,,,18550,37.2131839668,126.7350421554
6858,경기도,화성시,둥굴림만두,,경기도 화성시 오산동 1020번지 동탄역린스트라우스,린스트라우스 2048호,일반음식점,한식,,Y,,,,18478,37.1958588125,127.0970254314
6861,경기도,화성시,서리담(동탄삼성DSR점),경기도 화성시 삼성1로5길 5,경기도 화성시 석우동 3-1번지,112호,일반음식점_외,기타 음식점업,,Y,,,,18449,37.2249180524,127.0732781822
6863,경기도,화성시,동타안,경기도 화성시 동탄반송1길 23,경기도 화성시 반송동 38-6번지,,일반음식점,한식,031-613-2121,Y,,,,18434,37.2101845208,127.0621362569
6866,경기도,화성시,백두산,경기도 화성시 서신면 궁평항로 1703,경기도 화성시 서신면 매화리 418-2번지,1층,일반음식점,한식,,Y,,,,18555,37.1658974675,126.7076876184
4682,경기도,안양시,운동장화로구이,경기도 안양시 동안구 운곡로 9,경기도 안양시 동안구 비산동 1026-1번지,,일반음식점,한식,031-385-7700,Y,,,,13919,37.4038038616,126.9482152058
4684,경기도,안양시,미림식가,경기도 안양시 동안구 평촌대로223번길 36,경기도 안양시 동안구 호계동 1044번지,B01호,일반음식점,한식,031-386-2635,Y,,,,14072,37.3910206221,126.9536523753
4686,경기도,안양시,멜랑말랑,경기도 안양시 동안구 평촌대로217번길 25,경기도 안양시 동안구 호계동 1049-2번지,B01호,일반음식점,서양식,031-386-3399,Y,,,,14072,37.3904384526,126.9544586778
4688,경기도,안양시,천수한방삼계탕,경기도 안양시 동안구 관평로 176,경기도 안양시 동안구 관양동 1605번지,,일반음식점,한식,031-388-0688,Y,,,,14066,37.3925322140,126.9609167898
4690,경기도,안양시,뽕잎사랑샤브칼국수보쌈냉면,경기도 안양시 동안구 관평로170번길 33,경기도 안양시 동안구 관양동 1606번지,평촌주공공이 207호,일반음식점,한식,031-388-8171,Y,,,,14066,37.3929799932,126.9622579560
4695,경기도,안양시,남원추어탕,경기도 안양시 동안구 동편로20번길 43,경기도 안양시 동안구 관양동 1722-1번지,"103호, 104호",일반음식점,한식,031-424-0094,Y,,,,13929,37.4061347566,126.9731016064
4698,경기도,안양시,비소원,경기도 안양시 동안구 관악대로 415,경기도 안양시 동안구 관양동 1437-23번지,,일반음식점,한식,031-425-7794,Y,,,,13939,37.4053776111,126.9690731236
8266,경기도,고양시,일산장군해물칼국수,,경기도 고양시 일산동구 장항동 902번지 호수마을1단지아파트,1056호,일반음식점,한식,031-901-3822,Y,,,,10422,37.6488012291,126.7795667623
8268,경기도,고양시,일미곱창,경기도 고양시 일산서구 강성로 271,경기도 고양시 일산서구 대화동 2206-1번지,"대화씨티빌 105호, 106호",일반음식점,한식,031-921-4055,Y,,,,10381,37.6771607070,126.7469960270
8271,경기도,동두천시,거북이삼겹살,경기도 동두천시 생연로 175,경기도 동두천시 생연동 586-6번지,,일반음식점,한식,031-861-2330,Y,,,,11327,37.9081368121,127.0526406698
8273,경기도,동두천시,동동갈비,경기도 동두천시 어수로101번길 13,경기도 동두천시 생연동 670-3번지,,일반음식점,한식,031-864-3093,Y,,,,11330,37.9029587869,127.0538094986
8275,경기도,동두천시,라구다이닝,경기도 동두천시 중앙로7번길 14,경기도 동두천시 송내동 677-6번지,,일반음식점,서양식,,Y,,,,11354,37.8824155742,127.0531260847
8277,경기도,동두천시,신진부대찌게,경기도 동두천시 중앙로 318,경기도 동두천시 생연동 553-20번지,,일반음식점,한식,031-866-6636,Y,,,,11325,37.9098322869,127.0552923568
10888,경기도,수원시,100년갈비,경기도 수원시 팔달구 인계로124번길 27-15,경기도 수원시 팔달구 인계동 1039-7번지,,일반음식점,한식,031-222-5456,Y,,,,16489,37.2660984106,127.0315417488
10890,경기도,수원시,곤드레밥집,경기도 수원시 장안구 장안로346번길 8,경기도 수원시 장안구 이목동 861번지,,일반음식점,한식,031-269-0076,Y,,,,16345,37.3122182243,126.9870178361
10893,경기도,수원시,바나나테이블,경기도 수원시 영통구 센트럴타운로 85,"경기도 수원시 영통구 이의동 1332번지 광교C1 호반베르디움, Summit Place광교",203동 B102호,일반음식점,기타외국식,031-255-0008,Y,,,,16507,37.2908944608,127.0498002839
10895,경기도,수원시,박은자맛사랑,경기도 수원시 장안구 대평로90번길 16,경기도 수원시 장안구 정자동 876-8번지,대일프라자 201호,일반음식점,한식,031-269-5799,Y,,,,16334,37.2963196519,126.9937375369
3051,경기도,의정부시,장足의 발전,경기도 의정부시 송현로 26-5,경기도 의정부시 민락동 799-2번지,1층,일반음식점,한식,,Y,,,,11813,37.7436400237,127.0953906920
3053,경기도,의정부시,정성담어분점,경기도 의정부시 체육로 90,경기도 의정부시 녹양동 174-1번지,1층,일반음식점,한식,,Y,,,,11606,37.7579240735,127.0316022932
3055,경기도,의정부시,조경제 만두쟁이,경기도 의정부시 부용로 105,경기도 의정부시 금오동 473-4번지,"플래티넘프라자-2 201호, 202호",일반음식점,한식,,Y,,,,11757,37.7512902140,127.0693766654
3058,경기도,의정부시,진국식당,경기도 의정부시 시민로27번길 23,경기도 의정부시 의정부동 480-15번지,1층,일반음식점,한식,,Y,,,,11673,37.7393824934,127.0380976934
3060,경기도,의정부시,착한낙지,경기도 의정부시 동일로 856,경기도 의정부시 녹양동 108-34,,일반음식점,한식,,Y,,,,11758,37.7615574658,127.0456913026
3062,경기도,의정부시,참숯왕대박갈비,경기도 의정부시 태평로 135,경기도 의정부시 의정부동 214-66번지,1층,일반음식점,한식,,Y,,,,11689,37.7445066406,127.0509600306
3064,경기도,의정부시,청수 생삼겹살,경기도 의정부시 경의로 64,경기도 의정부시 의정부동 592-1번지,1층,일반음식점,한식,,Y,,,,11654,37.7327481046,127.0425535599
2709,경기도,화성시,송도갈매기동탄점,경기도 화성시 동탄지성로 210,경기도 화성시 능동 468-2번지,1층,일반음식점,한식,031-238-0022,Y,,,,18421,37.2130916972,127.0537229974
2711,경기도,화성시,옛순대국,경기도 화성시 봉담읍 삼천병마로 1285,경기도 화성시 봉담읍 상리 27-25번지,,일반음식점,한식,031-227-8787,Y,,,,18313,37.2206394385,126.9494733894
2713,경기도,화성시,본가갈비탕,경기도 화성시 비봉면 화성로1616번길 8,경기도 화성시 비봉면 양노리 684번지,,일반음식점,한식,031-356-9266,Y,,,,18284,37.2259353240,126.8573518679
2716,경기도,화성시,해조식당,경기도 화성시 서신면 제부로 377,경기도 화성시 서신면 송교리 582번지,,일반음식점,한식,,Y,,,,18553,37.1639853351,126.6654942236
2718,경기도,화성시,(주)부자송산휴게소 정일품(한식),경기도 화성시 송산면 평택시흥고속도로 25,경기도 화성시 송산면 고정리 349-26번지,,일반음식점,한식,,Y,,,,18248,37.2380342867,126.7561214277
2720,경기도,화성시,(주)부자송산휴게소 백암순대,경기도 화성시 송산면 평택시흥고속도로 25,경기도 화성시 송산면 고정리 349-26번지,,일반음식점,한식,,Y,,,,18248,37.2380342867,126.7561214277
2722,경기도,화성시,더포동탄점,,경기도 화성시 오산동 1020번지 동탄역린스트라우스,앨리스빌 2층 2049호,일반음식점,한식,031-374-4540,Y,,,,18478,37.1958588125,127.0970254314
2528,경기도,성남시,참돈,경기도 성남시 중원구 갈마치로 215,경기도 성남시 중원구 상대원동 333-7번지,A-109호,일반음식점,한식,031-731-0722,Y,,,,13217,37.4333851732,127.1733985075
2530,경기도,성남시,도원,경기도 성남시 중원구 둔촌대로 464,경기도 성남시 중원구 상대원동 513-22번지,101호,일반음식점,중식,031-737-6788,Y,,,,13229,37.4317033000,127.1682515779
2532,경기도,성남시,대운숯불갈비,,경기도 성남시 중원구 성남동 2508번지 보미리전빌III,2층,일반음식점,한식,031-755-3952,Y,,,,13361,37.4360144621,127.1413634291
2535,경기도,성남시,배영순해장국감자탕,경기도 성남시 중원구 광명로 68,경기도 성남시 중원구 성남동 2310번지,1층,일반음식점,한식,031-755-7456,Y,,,,13363,37.4340890476,127.1366138425
3108,경기도,화성시,아웃백스테이크하우스(동탄점),,경기도 화성시 반송동 96번지 메타폴리스,아웃백스테이크하우스 3층,일반음식점,서양식,031-8015-4261,Y,,,,18445,37.2048654990,127.0693116576
3110,경기도,화성시,권가네갈비,경기도 화성시 장지남길3번길 6-2,경기도 화성시 장지동 512-2번지,A동,일반음식점,한식,031-374-9233,Y,,,,18510,37.1539294354,127.1173388365
3112,경기도,화성시,대궐숯불장어촌,경기도 화성시 장지남길3번길 6-2,경기도 화성시 장지동 512-2번지,B동,일반음식점,한식,031-378-6707,Y,,,,18510,37.1539294354,127.1173388365
3114,경기도,화성시,복이네 복칼국수,경기도 화성시 동탄반송2길 25-1,경기도 화성시 반송동 31-5번지,,일반음식점,한식,031-613-5053,Y,,,,18434,37.2093565311,127.0649359670
3117,경기도,화성시,본죽(화성반월점),경기도 화성시 영통로61번길 6,경기도 화성시 반월동 864-1번지,제일프라자 109호,일반음식점,한식,031-202-4661,Y,,,,18377,37.2354832004,127.0611444513
3119,경기도,화성시,비단,경기도 화성시 남양읍 역골로 15-22,경기도 화성시 남양읍 남양리 2075-19번지,,일반음식점,한식,050714360052,Y,,,,18271,37.2010860185,126.8269009609
3121,경기도,화성시,송담추어탕(수기리직영점),경기도 화성시 봉담읍 세자로 423,경기도 화성시 봉담읍 수기리 7-123번지 2,3층,일반음식점,한식,031-233-8388,Y,,,,18327,37.2028979351,126.9830482466
3124,경기도,화성시,영천두툼한숯불갈비,경기도 화성시 병점로81번길 17,경기도 화성시 진안동 882-5번지,,일반음식점,한식,031-224-4421,Y,,,,18404,37.2129481972,127.0421040703
3126,경기도,화성시,장쟁이쌈선생,경기도 화성시 세자로441번길 3,경기도 화성시 안녕동 180-128번지,,일반음식점,한식,031-238-0035,Y,,,,18327,37.2042593558,126.9831178446
10901,경기도,수원시,죽이야기법원사거리점(수원본메디타워점),경기도 수원시 영통구 중부대로 293-3,경기도 수원시 영통구 원천동 78-3번지,102호,일반음식점,한식,031-213-6233,Y,,프랜차이즈협회우선추천매장,,16503,37.2740210625,127.0476110460
10903,경기도,수원시,죽이야기수원망포점,경기도 수원시 영통구 태장로 84,경기도 수원시 영통구 망포동 544-11번지,망포프라자 106호,일반음식점,한식,031-273-6233,Y,,프랜차이즈협회우선추천매장,,16687,37.2389687138,127.0555322084
10906,경기도,수원시,죽이야기수원호매실점,경기도 수원시 권선구 금곡로102번길 30,경기도 수원시 권선구 금곡동 1083번지,폴리프라자 112호,일반음식점,한식,031-297-6288,Y,,프랜차이즈협회우선추천매장,,16385,37.2728632294,126.9411414580
10909,경기도,수원시,최고당돈가스(수원호매실점),경기도 수원시 권선구 금곡로 202,경기도 수원시 권선구 금곡동 1118번지,e-space city-1 117호,일반음식점,서양식,032-297-5528,Y,,프랜차이즈협회우선추천매장,,16397,37.2734850987,126.9526982071
10911,경기도,수원시,추오정남원추어탕,경기도 수원시 장안구 천천로 240,경기도 수원시 장안구 이목동 404-1번지,,일반음식점,한식,031-268-2669,Y,,,,16342,37.3119385123,126.9787026013
10913,경기도,수원시,토기장이유황오리,경기도 수원시 장안구 서부로 2178,경기도 수원시 장안구 천천동 558-1번지,,일반음식점,한식,031-271-1118,Y,,,,16324,37.3025499701,126.9734753497
10916,경기도,의정부시,매드포갈릭의정부점,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 168-54번지,신세계백화점 의정부점 9층,일반음식점,한식,031-8082-0912,Y,,,,11696,37.7379343921,127.0458357050
10918,경기도,의정부시,사보텐신세계의정부점,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 168-54번지,신세계백화점 의정부점 9층,일반음식점,일식,031-8082-0918,Y,,,,11696,37.7379343921,127.0458357050
10921,경기도,의정부시,용호동낙지신세계의정부점,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 168-54번지,신세계백화점 의정부점 9층,일반음식점,한식,031-8082-0942,Y,,,,11696,37.7379343921,127.0458357050
2753,경기도,부천시,제주사랑,경기도 부천시 신흥로 140,경기도 부천시 중동 1114번지,"두산위브더스테이트상가 9동 110,111호",일반음식점,한식,032-621-8778,Y,,,,14574,37.4960099087,126.7786388658
2755,경기도,부천시,화연,경기도 부천시 신흥로 150,경기도 부천시 중동 1113번지,위브더스테이트상가 7동 113호,일반음식점,한식,0507-1378-7188,Y,,,,14574,37.4970988182,126.7783568837
2729,경기도,화성시,동오정,경기도 화성시 향남읍 향봉로10번길 2-1,경기도 화성시 향남읍 동오리 560-5번지,,일반음식점,한식,031-366-4488,Y,,,,18589,37.1345930642,126.9421262662
2732,경기도,광주시,엘포레스트 베이커리,경기도 광주시 남종면 산수로 1686,경기도 광주시 남종면 분원리 244-5번지,"고향빌딩 2층, 3층",일반음식점_외,기타 음식점업,031-767-9693,Y,,,,12708,37.4992915278,127.3027287142
2734,경기도,광주시,유대감집,경기도 광주시 남종면 산수로 1623,경기도 광주시 남종면 분원리 137번지,,일반음식점_외,기타 음식점업,031-767-8592,Y,,,,12708,37.4946843201,127.3019941969
2736,경기도,광주시,남촌매운탕,경기도 광주시 남종면 산수로 1633-15,경기도 광주시 남종면 분원리 432-2번지,,일반음식점,한식,031-765-9501,Y,,,,12708,37.4956986614,127.2995026984
2738,경기도,광주시,수와연,경기도 광주시 남종면 산수로 1680,경기도 광주시 남종면 분원리 255-1번지,,일반음식점,한식,031-768-6446,Y,,,,12708,37.4988495961,127.3025714906
2740,경기도,광주시,공원식당,경기도 광주시 남종면 귀여길 10,경기도 광주시 남종면 귀여리 318-3번지,,일반음식점,한식,031-764-0958,Y,,,,12707,37.5079609727,127.3185464443
2743,경기도,부천시,질마재양대창,경기도 부천시 신흥로 140,경기도 부천시 중동 1114번지,위브더스테이트상가 9동 115호,일반음식점_외,기타 음식점업,032-655-0269,Y,,,,14574,37.4960099087,126.7786388658
2745,경기도,부천시,라라코스트중동점,경기도 부천시 길주로 227,경기도 부천시 중동 1035번지,2층,일반음식점,서양식,032-326-3231,Y,,,,14538,37.5046321204,126.7677850315
4919,경기도,하남시,코다리와 능이버섯 미사,경기도 하남시 미사강변동로 121,경기도 하남시 망월동 1093-3번지,"더랜드시티 2층 211호, 212호, 213호",일반음식점,한식,031-796-7988,Y,,,,12913,37.5654111435,127.1913932251
4921,경기도,하남시,한강한식부페,경기도 하남시 미사대로 564-16,경기도 하남시 덕풍동 69번지,2층,일반음식점,한식,031-7969-978,Y,,,,12925,37.5555384255,127.2079751487
4924,경기도,하남시,소호정,경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,스타필드 하남 지하1층,일반음식점,한식,031-8072-8278,Y,,,,12942,37.5454181290,127.2237611843
4926,경기도,하남시,한우리 하남점,경기도 하남시 미사대로 750,경기도 하남시 신장동 616번지,스타필드 하남 지하1층,일반음식점,한식,031-8072-8280,Y,,,,12942,37.5454181290,127.2237611843
2918,경기도,양주시,푸드코트A,경기도 양주시 장흥면 서울외곽순환고속도로 58,경기도 양주시 장흥면 삼하리 250-16번지,,일반음식점,한식,031-871-2994,Y,,,,11525,37.6791812596,126.9158007888
2920,경기도,양주시,푸드코트C,경기도 양주시 장흥면 서울외곽순환고속도로 58,경기도 양주시 장흥면 삼하리 250-16번지,,일반음식점,한식,031-871-2994,Y,,,,11525,37.6791812596,126.9158007888
2923,경기도,양평군,가마봉한우집,경기도 양평군 서종면 북한강로 799,경기도 양평군 서종면 문호리 739-1번지,,일반음식점,한식,031-773-6640,Y,,,,12502,37.6086043271,127.3490402568
2925,경기도,양평군,간이역,경기도 양평군 옥천면 당곡길 13,경기도 양평군 옥천면 아신리 854-5번지,,일반음식점,한식,031-774-0740,Y,,,,12508,37.5156441720,127.4336778450
2927,경기도,양평군,쏘갈매운탕,경기도 양평군 옥천면 남한강변길 239,경기도 양평군 옥천면 아신리 905-1번지,,일반음식점,한식,031-774-0338,Y,,,,12508,37.5111567506,127.4361711530
2929,경기도,양평군,장자네,경기도 양평군 양서면 경강로 1191-7,경기도 양평군 양서면 복포리 245-2번지,,일반음식점,한식,031-771-8987,Y,,,,12581,37.5165087095,127.4180836639
2931,경기도,양평군,개군암소마을,경기도 양평군 개군면 하자포길 41,경기도 양평군 개군면 하자포리 219-2번지,,일반음식점,한식,031-772-8318,Y,,,,12568,37.4268447631,127.5374677189
2783,경기도,성남시,키친드 마티네 분당점,경기도 성남시 분당구 황새울로360번길 42,경기도 성남시 분당구 서현동 263번지,AK플라자 7층,일반음식점,서양식,031-705-2043,Y,,,,13591,37.3851007981,127.1227076252
2786,경기도,성남시,홍차이나,경기도 성남시 분당구 정자일로 177,경기도 성남시 분당구 정자동 24번지,,일반음식점,중식,031-782-5307,Y,,,,13557,37.3661423350,127.1053883207
2788,경기도,성남시,(주)먹보한우광주점(분당지점),경기도 성남시 분당구 미금일로74번길 15,경기도 성남시 분당구 구미동 49번지,1층,일반음식점,한식,031-714-9234,Y,,,,13627,37.3471702588,127.1114489875
