안심식당번호,시도명,시군구명,사업장명,정제도로명주소,정제지번주소,상세주소,업종명,업종상세명,전화번호,선정여부구분,취소일자,비고사항,수정일,정제우편번호,정제WGS84위도,정제WGS84경도
4940,경기도,하남시,수랏간 한식뷔페,경기도 하남시 미사강변한강로 155,경기도 하남시 망월동 834-2번지,미사강변 SK V1 center 지하1층 B101호~104호,일반음식점,한식,0507-1496-3015,Y,,,,12902,37.57587221,127.1934565
4943,경기도,하남시,르꾸꾸,경기도 하남시 서하남로 441,경기도 하남시 춘궁동 306-1번지,2층,일반음식점_외,기타 음식점업,070-8266-7822,Y,,,,13016,37.5225265,127.1886842
4945,경기도,하남시,굿푸드,경기도 하남시 미사강변서로 25,경기도 하남시 풍산동 489번지,미사 테스타타워 지식산업센터 2층 R215호~R218호,일반음식점,한식,,Y,,,,12918,37.55265201,127.182717
6831,경기도,평택시,포항물회통영굴밥,경기도 평택시 안중읍 안현로서6길 7,경기도 평택시 안중읍 현화리 854-1번지,,일반음식점,한식,031-682-8892,Y,,,,17940,36.98333962,126.9280635
6833,경기도,평택시,까사3353레스토랑,경기도 평택시 안중읍 대반1길 21-29,경기도 평택시 안중읍 금곡리 335-8번지,1층. 2층,일반음식점,서양식,031-681-0075,Y,,,,17928,36.99401348,126.9511675
6836,경기도,평택시,강남동태찜탕,경기도 평택시 포승읍 여술로43번길 11,경기도 평택시 포승읍 도곡리 1138-18번지,,일반음식점,한식,031-683-1470,Y,,,,17955,36.98997528,126.8462173
6838,경기도,평택시,항만회가든,경기도 평택시 포승읍 서동대로 497,경기도 평택시 포승읍 신영리 391번지,,일반음식점,일식,031-682-7080,Y,,,,17966,36.94248835,126.878203
6840,경기도,평택시,화화돼지왕갈비 경기지사직영1호점,경기도 평택시 청북읍 안청로2길 33-2,경기도 평택시 청북읍 옥길리 1158-8번지,청북프라자 2층 205호. 206호. 207호,일반음식점,한식,031-681-3691,Y,,,,17808,37.01849983,126.9178513
6843,경기도,포천시,일미닭갈비,경기도 포천시 중앙로119번길 34,경기도 포천시 신읍동 46-10번지,,일반음식점,한식,031-535-6668,Y,,,,11146,37.89804907,127.1994728
6845,경기도,포천시,구드레감자탕,경기도 포천시 호국로 1403,경기도 포천시 어룡동 390-5번지,,일반음식점,한식,031-534-6629,Y,,,,11150,37.88402672,127.1897955
3057,경기도,의정부시,지리산,경기도 의정부시 경의로 78,경기도 의정부시 의정부동 591-6번지,1층,일반음식점,한식,,Y,,,,11655,37.73280829,127.0441307
3059,경기도,의정부시,진미식당,경기도 의정부시 호국로1309번길 6,경기도 의정부시 의정부동 214-44번지,1층,일반음식점,한식,,Y,,,,11689,37.74402414,127.049703
3061,경기도,의정부시,참돈 생삼겹살,경기도 의정부시 흥선로154번길 54,경기도 의정부시 의정부동 441-7번지,1층,일반음식점,한식,,Y,,,,11670,37.73886377,127.0437644
3063,경기도,의정부시,철원막국수&amp;김재원의 생고기,경기도 의정부시 진등로 8,경기도 의정부시 녹양동 388-7번지,1층,일반음식점,한식,,Y,,,,11608,37.7587406,127.0329481
3066,경기도,의정부시,투가리감자탕 막국수,경기도 의정부시 용민로237번길 16-4,경기도 의정부시 낙양동 706번지,Parade2 1층,일반음식점,한식,,Y,,,,11769,37.74943994,127.0966759
3068,경기도,의정부시,현장식당,경기도 의정부시 고산로 136,경기도 의정부시 고산동 444-4번지,1층,일반음식점,한식,,Y,,,,11801,37.73128726,127.1073512
3070,경기도,의정부시,화인찌개식당,경기도 의정부시 비우로 110,경기도 의정부시 녹양동 328번지,,일반음식점,한식,,Y,,,,11613,37.75826045,127.0391951
3072,경기도,의정부시,힘쎈장어,경기도 의정부시 시민로 368-2,경기도 의정부시 용현동 399-34번지,1층,일반음식점,한식,,Y,,,,11796,37.7351655,127.0743275
3074,경기도,이천시,안옥화음식갤러리,경기도 이천시 신둔면 석동로 51-12,경기도 이천시 신둔면 지석리 411번지,1층,일반음식점,한식,031-631-8375,Y,,,,17301,37.32227412,127.4233289
3077,경기도,평택시,섬레스토랑,경기도 평택시 중앙2로 19,경기도 평택시 평택동 291-7번지,지하1층,일반음식점,서양식,031-655-4857,Y,,,,17909,36.99185819,127.0892265
3079,경기도,평택시,퍼핀(다이닝펍),경기도 평택시 팽성읍 안정쇼핑로 3,경기도 평택시 팽성읍 안정리 113-224번지,,일반음식점,서양식,031-658-2965,Y,,,,17982,36.9591576,127.0433361
2654,경기도,여주시,여주서창방향휴게소 한양식 전문점,경기도 여주시 가남읍 화평길 116,경기도 여주시 가남읍 본두리 677-2번지,,일반음식점,한식,,Y,,,,12649,37.23981034,127.5679852
2657,경기도,여주시,강계봉진막국수,경기도 여주시 대신면 천서리길 26,경기도 여주시 대신면 천서리 419-2번지,,일반음식점,한식,031-882-8300,Y,,모범음식점,,12608,37.40319738,127.5489582
2659,경기도,여주시,개성집,경기도 여주시 현암로 13,경기도 여주시 현암동 668-6번지,,일반음식점,한식,,Y,,모범음식점,,12638,37.31219245,127.6323312
2661,경기도,여주시,차라도가든,경기도 여주시 웅골로 81,경기도 여주시 점봉동 478-1번지,,일반음식점,한식,,Y,,모범음식점,,12653,37.26000931,127.6333676
2663,경기도,오산시,작은영토,경기도 오산시 수목원로49번길 22,경기도 오산시 누읍동 626-6번지,,일반음식점,한식,031-377-5279,Y,,,,18127,37.13938877,127.0527264
2666,경기도,오산시,보나카바,경기도 오산시 외삼미로152번길 57-29,경기도 오산시 외삼미동 119-12번지,,일반음식점,서양식,031-377-5777,Y,,,,18111,37.19547552,127.0651058
2668,경기도,오산시,조선화로집(서동탄점),경기도 오산시 외삼미로 162-28,경기도 오산시 외삼미동 127-6번지 1층,,일반음식점,한식,031-613-9254,Y,,,,18111,37.19815987,127.0646058
2670,경기도,오산시,세교파스타,경기도 오산시 세마역로19번길 6-5,경기도 오산시 세교동 615-3번지,1층,일반음식점,서양식,031-372-8316,Y,,,,18106,37.18193796,127.0439474
2692,경기도,화성시,구가네통영굴밥,경기도 화성시 봉담읍 삼천병마로 1063,경기도 화성시 봉담읍 왕림리 15번지,,일반음식점,한식,,Y,,,,18332,37.2024033,126.9415938
2694,경기도,화성시,송산한정식,경기도 화성시 용주로 127,경기도 화성시 송산동 199번지,1층. 2층,일반음식점,한식,031-239-8877,Y,,,,18356,37.21045281,127.0065623
2696,경기도,화성시,안면도바지락생칼국수,경기도 화성시 향남읍 상신하길로 2-12,경기도 화성시 향남읍 상신리 842번지,,일반음식점,한식,031-354-9394,Y,,,,18614,37.09566121,126.9014962
2698,경기도,화성시,포메인 동탄점,경기도 화성시 동탄원천로 163,경기도 화성시 반송동 86-4번지,204호,일반음식점,기타외국식,031-8015-3220,Y,,,,18453,37.20736021,127.0736926
2430,경기도,남양주시,광릉돌솥밥,경기도 남양주시 진접읍 금강로1845번길 1,경기도 남양주시 진접읍 팔야리 732-6번지,,일반음식점,한식,031-527-3334,Y,,,,12018,37.7496438,127.2086784
2432,경기도,남양주시,쿠우쿠우 별내점,경기도 남양주시 별내중앙로 34,경기도 남양주시 별내동 1006번지,로뎀타워 9층,일반음식점_외,기타 음식점업,031-574-6274,Y,,,,12113,37.64616104,127.1254038
2435,경기도,남양주시,삼성웰스토리㈜비전힐스CC,경기도 남양주시 화도읍 마치로 226-220,경기도 남양주시 화도읍 녹촌리 산52-1번지,,일반음식점,한식,031-595-2003,Y,,,,12187,37.64805317,127.2691558
2439,경기도,남양주시,나룻터,,경기도 남양주시 강변북로 632번길 251,,일반음식점,한식,031-555-5282,Y,,,,,,
2443,경기도,남양주시,안채,경기도 남양주시 강변북로632번길 31,경기도 남양주시 수석동 162-2번지,,일반음식점,한식,031-557-3848,Y,,,,12268,37.5863451,127.1730032
2447,경기도,부천시,시골애(愛),경기도 부천시 중동로254번길 36,경기도 부천시 중동 1146번지,하이베라스 101호~102호,일반음식점,한식,032-654-0013,Y,,,,14548,37.50202057,126.7710802
2450,경기도,부천시,참맛진숯불갈비,경기도 부천시 석천로177번길 16,경기도 부천시 중동 1163-11번지,201호. 202호,일반음식점,한식,032-325-6464,Y,,,,14546,37.50352368,126.7620258
2452,경기도,부천시,세종가,경기도 부천시 상이로39번길 7-17,경기도 부천시 상동 603-5번지,1층,일반음식점,한식,032-323-6237,Y,,,,14593,37.49176865,126.7432731
2455,경기도,부천시,북극돼지,경기도 부천시 상일로 96,경기도 부천시 상동 401번지,세원빌딩 201호,일반음식점,한식,070-8935-6314,Y,,,,14598,37.49130702,126.7528816
2457,경기도,부천시,미담,경기도 부천시 중동로254번길 70,경기도 부천시 중동 1143-2번지,2층. 3층,일반음식점,한식,032-322-9222,Y,,,,14548,37.50176099,126.7728363
2805,경기도,성남시,푸른바다 볼테기,경기도 성남시 분당구 불정로77번길 13,경기도 성남시 분당구 정자동 136-8번지,1층,일반음식점,한식,031-715-2010,Y,,,,13612,37.36121942,127.1131608
2807,경기도,수원시,트립아시아,경기도 수원시 팔달구 권광로188번길 18,경기도 수원시 팔달구 인계동 1120-3번지,,일반음식점_외,기타 음식점업,031-222-4474,Y,,,,16488,37.26387249,127.0339577
2810,경기도,수원시,쿠차라,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,기타외국식,031-5174-7908,Y,,,,16514,37.285334,127.0572677
2812,경기도,수원시,아벡데프리츠,경기도 수원시 영통구 광교호수공원로 80,경기도 수원시 영통구 원천동 593번지 오피스텔,광교 엘리웨이 1층,일반음식점,기타외국식,031-548-1920,Y,,,,16514,37.27454832,127.0607599
6685,경기도,군포시,신포항물회막회,경기도 군포시 삼성로20번길 4-18,경기도 군포시 부곡동 1214-6번지,,일반음식점,한식,031-394-7756,Y,,,,15874,37.33675549,126.9339967
4837,경기도,하남시,탈방막국수닭갈비,경기도 하남시 하남대로776번길 49,경기도 하남시 신장동 396-6번지,1층,일반음식점,한식,031-791-4099,Y,,,,12950,37.54048936,127.2131163
4839,경기도,하남시,미소향맛고기,경기도 하남시 신장1로9번길 38,경기도 하남시 신장동 428-47번지,1층,일반음식점,한식,031-791-5002,Y,,,,12958,37.53815918,127.2075336
4847,경기도,하남시,정온,경기도 하남시 신평로168번길 124,경기도 하남시 신장동 251-11번지,1층,일반음식점,중식,031-792-2947,Y,,,,12940,37.54834856,127.2165843
4850,경기도,하남시,몽뜨,경기도 하남시 월호로 56,경기도 하남시 덕풍동 51-1번지,2층,일반음식점_외,기타 음식점업,031-792-3788,Y,,,,12925,37.55413439,127.2088184
4852,경기도,하남시,포몬스 하남점,경기도 하남시 하남대로 747,경기도 하남시 신장동 570번지,하남 두산위브파크 106호. 107호,일반음식점_외,기타 음식점업,031-792-4190,Y,,,,12961,37.5380095,127.2126504
4854,경기도,하남시,풍경(하남점),경기도 하남시 하남대로787번길 69,경기도 하남시 신장동 432-9번지,1층,일반음식점,한식,031-792-6141,Y,,,,12959,37.53743877,127.207808
4857,경기도,하남시,하남어시장,경기도 하남시 미사동로40번길 29-6,경기도 하남시 미사동 438-2번지,2층. 3층,일반음식점,한식,031-792-8080,Y,,,,12900,37.57010822,127.2023242
4859,경기도,하남시,천일뼈해장국,경기도 하남시 신장1로 30,경기도 하남시 신장동 449-6번지,1층,일반음식점,한식,031-792-8330,Y,,,,12960,37.53862629,127.2105427
4861,경기도,하남시,한채당,경기도 하남시 미사동로 38,경기도 하남시 미사동 297번지,1층. 2층,일반음식점,한식,031-792-8880,Y,,,,12900,37.57081834,127.2015513
4864,경기도,하남시,하남골 흑염소요리 전문점,경기도 하남시 샘재로 20,경기도 하남시 교산동 30-1번지,1층,일반음식점,한식,031-793-0172,Y,,,,13018,37.52363963,127.2080769
4866,경기도,하남시,미사풍천장어,경기도 하남시 풍초로 6,경기도 하남시 풍산동 448-4번지,1층,일반음식점,한식,031-793-2237,Y,,,,12983,37.54646555,127.1917317
4868,경기도,하남시,차오차오(하남점),경기도 하남시 신장동로 37,경기도 하남시 신장동 589-3번지,덕풍프라자 2층,일반음식점,중식,031-793-3799,Y,,,,12948,37.54337914,127.211645
4870,경기도,하남시,돈까스클럽,경기도 하남시 미사강변중앙로 174,경기도 하남시 망월동 1105번지,해링턴타워 레이크파크 207호~211호,일반음식점,서양식,031-793-5982,Y,,,,12913,37.56225526,127.1909533
4873,경기도,하남시,강계봉진막국수,경기도 하남시 하남대로 191,경기도 하남시 상산곡동 164-24번지,1층,일반음식점,한식,031-793-8326,Y,,,,13027,37.49269342,127.233752
4955,경기도,하남시,돈소풍,경기도 하남시 천현로 120,경기도 하남시 천현동 39-5번지,1층. 2층,일반음식점,한식,,Y,,,,12956,37.53551804,127.2224055
4957,경기도,하남시,이디야 하남신장에코점(주),경기도 하남시 신장동로 35,경기도 하남시 신장동 589-1번지,유니온 109호. 110호,일반음식점_외,기타 음식점업,,Y,,,,12948,37.54337814,127.2112375
6689,경기도,김포시,들내음,경기도 김포시 양촌읍 석모로 99,경기도 김포시 양촌읍 석모리 1198번지,,일반음식점,한식,031-988-3820,Y,,-,,10064,37.65221633,126.6395423
6691,경기도,김포시,풀잎속의생명,경기도 김포시 사우로 3-12,경기도 김포시 사우동 895번지,,일반음식점,한식,031-997-6003,Y,,-,,10111,37.62192276,126.7226239
4508,경기도,광주시,카페여담,경기도 광주시 남한산성면 남한산성로 763-30,경기도 광주시 남한산성면 산성리 509-3번지,,일반음식점_외,기타 음식점업,031-742-7583,Y,,,,12700,37.4773047,127.1851282
4510,경기도,광주시,초원의집,경기도 광주시 남한산성면 남한산성로 731-26,경기도 광주시 남한산성면 산성리 176번지,,일반음식점,한식,031-742-9399,Y,,,,12700,37.47587872,127.1878373
4512,경기도,광주시,수라간,경기도 광주시 남한산성면 남한산성로 769,경기도 광주시 남한산성면 산성리 506-1번지,,일반음식점,한식,031-743-6556,Y,,,,12700,37.47778203,127.1849792
4514,경기도,광주시,산성오복식당,경기도 광주시 남한산성면 남한산성로 744,경기도 광주시 남한산성면 산성리 431번지,,일반음식점,한식,031-743-6566,Y,,,,12700,37.47769934,127.1877844
4516,경기도,광주시,파전된데,경기도 광주시 남한산성면 남한산성로 807,경기도 광주시 남한산성면 산성리 1061-1번지,,일반음식점,한식,031-743-6595,Y,,,,12700,37.47602091,127.183686
4519,경기도,광주시,한마당,경기도 광주시 남한산성면 남한산성로792번길 17-1,경기도 광주시 남한산성면 산성리 1005번지,,일반음식점,한식,031-743-6602,Y,,,,12700,37.47718845,127.1821089
4521,경기도,광주시,신라회관,경기도 광주시 남한산성면 남한산성로 736,경기도 광주시 남한산성면 산성리 281번지,,일반음식점,한식,031-743-6614,Y,,,,12700,37.47704356,127.1886241
4523,경기도,광주시,먹거리창고,경기도 광주시 남한산성면 남한산성로780번길 28,경기도 광주시 남한산성면 산성리 641번지,,일반음식점,한식,031-744-2594,Y,,,,12700,37.48066341,127.1838587
4525,경기도,광주시,초가,경기도 광주시 남한산성면 남한산성로 763-34,경기도 광주시 남한산성면 산성리 473-1번지,,일반음식점,한식,031-745-9893,Y,,,,12700,37.47734112,127.1852638
4527,경기도,광주시,토기와,경기도 광주시 남한산성면 남한산성로 763-22,경기도 광주시 남한산성면 산성리 509번지,,일반음식점,한식,031-746-4894,Y,,,,12700,37.47755657,127.1849349
4529,경기도,광주시,완도집,경기도 광주시 남한산성면 남한산성로 731-22,경기도 광주시 남한산성면 산성리 170번지,,일반음식점,한식,031-746-7127,Y,,,,12700,37.47605899,127.1878365
4740,경기도,파주시,봉참치,경기도 파주시 조리읍 통일로 325,경기도 파주시 조리읍 봉일천리 209-1번지,3층,일반음식점,일식,031-943-3788,Y,,,,10937,37.74424312,126.8083692
4742,경기도,파주시,제주흑돈미담,경기도 파주시 번영로 2,경기도 파주시 금촌동 945-9번지,2층,일반음식점,한식,031-944-4600,Y,,,,10927,37.75793701,126.7729243
4744,경기도,파주시,용궁칼국수,경기도 파주시 탄현면 새오리로 59-52,경기도 파주시 탄현면 성동리 77-1번지,1층,일반음식점,한식,031-944-8805,Y,,http://용궁칼국수.kr/,,10858,37.79035108,126.6839399
4746,경기도,파주시,피셔맨스키친,경기도 파주시 심학산로423번길 30,경기도 파주시 목동동 1110번지,1층,일반음식점,일식,031-945-5969,Y,,,,10900,37.71967633,126.7386573
4749,경기도,파주시,업스테어키친,경기도 파주시 청암로17번길 35,경기도 파주시 목동동 931-1번지,403호,일반음식점,서양식,031-947-1510,Y,,,,10892,37.72906061,126.7361214
4751,경기도,파주시,라치오비엘,경기도 파주시 탄현면 새오리로 29,경기도 파주시 탄현면 성동리 231-1번지,1층,일반음식점,서양식,031-947-5672,Y,,,,10858,37.78746991,126.6882872
2672,경기도,오산시,비다벨로,경기도 오산시 오산대역로132번길 33-4,경기도 오산시 수청동 598-1,,일반음식점,서양식,031-376-6754,Y,,,,18118,37.16963852,127.0595093
2675,경기도,의정부시,홍콩반점 0410,경기도 의정부시 오목로205번길 39,경기도 의정부시 민락동 812번지,206호,일반음식점,중식,031-846-4994,Y,,,,11813,37.74547341,127.0964704
2677,경기도,의정부시,화덕돈통,경기도 의정부시 오목로205번길 30,경기도 의정부시 민락동 838번지,201호,일반음식점,한식,031-846-2335,Y,,,,11813,37.7455576,127.0973666
2679,경기도,의정부시,(주)꽃우물숯불갈비 본관,경기도 의정부시 용민로489번길 88,경기도 의정부시 민락동 901번지,JH프라자 1층 109~117호,일반음식점,한식,031-874-3355,Y,,,,11815,37.75238237,127.1196018
2682,경기도,포천시,보성순두부보리밥쌈밥,,경기도 포천시 창수면 추동리 264-2,,일반음식점,한식,031-531-4740,Y,,,,11134,37.97182439,127.1872404
2684,경기도,포천시,명품쌈밥,경기도 포천시 군내면 청성로 126,경기도 포천시 군내면 하성북리 691번지,,일반음식점,한식,031-535-9659,Y,,,,11151,37.8951565,127.2105057
2691,경기도,화성시,청도해물탕,경기도 화성시 노작로4길 11-15,경기도 화성시 반송동 120-2번지,,일반음식점,한식,,Y,,,,18459,37.19757529,127.077421
2693,경기도,화성시,두래촌,경기도 화성시 안녕북길 7,경기도 화성시 안녕동 180-111번지,,일반음식점,한식,,Y,,,,18324,37.20562711,126.9846411
2695,경기도,화성시,여명 팔탄점,경기도 화성시 팔탄면 시청로 807,경기도 화성시 팔탄면 율암리 177-6번지,1층. 2층,일반음식점,한식,031-366-4393,Y,,,,18524,37.16759005,126.8797539
2697,경기도,화성시,훈장골,경기도 화성시 향남읍 행정서로3길 9,경기도 화성시 향남읍 행정리 425-4번지,,일반음식점,한식,031-366-5998,Y,,,,18598,37.13136864,126.9164587
2699,경기도,화성시,남양고깃간( 남양면옥),경기도 화성시 남양읍 역골로 6,경기도 화성시 남양읍 남양리 2070-9번지,,일반음식점,한식,031-356-0363,Y,,,,18271,37.20082782,126.8290555
2702,경기도,화성시,대게나라동탄점,경기도 화성시 메타폴리스로 53,경기도 화성시 반송동 92-7번지,스타프라자 108호~112호,일반음식점_외,기타 음식점업,031-8003-6262,Y,,,,18454,37.2022204,127.0731919
2704,경기도,화성시,(주)부자송산휴게소 우동,경기도 화성시 송산면 평택시흥고속도로 25,경기도 화성시 송산면 고정리 349-26번지,,일반음식점_외,기타 음식점업,,Y,,,,18248,37.23803429,126.7561214
2706,경기도,화성시,담쟁이 횟집,경기도 화성시 남양읍 신남안길 264,경기도 화성시 남양읍 신남리 101-1번지,가동 1층,일반음식점,일식,031-356-5866,Y,,,,18269,37.18835136,126.8193752
2708,경기도,화성시,미소야(화성남양점),경기도 화성시 남양읍 시청로 64,경기도 화성시 남양읍 남양리 2294-8번지,일영프라자 1층 103호,일반음식점,한식,031-355-5991,Y,,,,18268,37.20399653,126.8219844
2711,경기도,화성시,옛순대국,경기도 화성시 봉담읍 삼천병마로 1285,경기도 화성시 봉담읍 상리 27-25번지,,일반음식점,한식,031-227-8787,Y,,,,18313,37.22063944,126.9494734
2713,경기도,화성시,본가갈비탕,경기도 화성시 비봉면 화성로1616번길 8,경기도 화성시 비봉면 양노리 684번지,,일반음식점,한식,031-356-9266,Y,,,,18284,37.22593532,126.8573519
2715,경기도,화성시,삼성낙지칼국수,경기도 화성시 서신면 바다뜰길 100,경기도 화성시 서신면 매화리 310-2번지,1동 1층,일반음식점,한식,,Y,,,,18555,37.16722718,126.7056914
2814,경기도,수원시,커피반점,경기도 수원시 영통구 광교호수공원로 80,경기도 수원시 영통구 원천동 593번지 오피스텔,광교 엘리웨이 1층,일반음식점,기타외국식,031-8067-5666,Y,,,,16514,37.27454832,127.0607599
2816,경기도,수원시,땀땀,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 B1층,일반음식점,기타외국식,031-5174-7017,Y,,,,16514,37.285334,127.0572677
2819,경기도,수원시,다운타우너,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,서양식,,Y,,,,16514,37.285334,127.0572677
2821,경기도,수원시,리틀넥,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,서양식,,Y,,,,16514,37.285334,127.0572677
2823,경기도,수원시,찰스의식탁,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 9층,일반음식점,서양식,031-5174-7902,Y,,,,16514,37.285334,127.0572677
2826,경기도,수원시,페스틴,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,광교 갤러리아백화점 4층,일반음식점,서양식,031-5174-7499,Y,,,,16514,37.285334,127.0572677
2829,경기도,수원시,나고야스시덕,경기도 수원시 팔달구 권광로175번길 31-12,경기도 수원시 팔달구 인계동 1044-2번지,2층,일반음식점,일식,031-239-4000,Y,,,,16490,37.26333485,127.0302055
4545,경기도,광주시,청국장과 보리밥,경기도 광주시 곤지암읍 경충대로 581,경기도 광주시 곤지암읍 곤지암리 341-16번지,,일반음식점,한식,031-761-3313,Y,,,,12804,37.34942767,127.3444008
4547,경기도,광주시,원조설악추어탕,경기도 광주시 이배재로 150,경기도 광주시 목현동 1-2번지,101호. 102호,일반음식점,한식,031-761-4466,Y,,,,12765,37.42904229,127.2394255
4549,경기도,광주시,베이커리 카페 빵내음,경기도 광주시 퇴촌면 천진암로 327-9,경기도 광주시 퇴촌면 도수리 676-6번지,,일반음식점_외,기타 음식점업,031-761-5525,Y,,,,12711,37.47294461,127.3082378
4552,경기도,광주시,윤화돈까스,경기도 광주시 이배재로 410-32,경기도 광주시 목현동 255번지,301호,일반음식점,서양식,031-761-9588,Y,,,,12765,37.435753,127.2140705
4554,경기도,광주시,초밥전문점 스시안,경기도 광주시 초월읍 경충대로 1264,경기도 광주시 초월읍 대쌍령리 185-1번지,2층,일반음식점,일식,031-762-1236,Y,,,,12735,37.38747667,127.2874554
4557,경기도,광주시,내고향숯불갈비,경기도 광주시 초월읍 산수로 580,경기도 광주시 초월읍 신월리 401-6번지,,일반음식점,한식,031-762-2121,Y,,,,12729,37.41194514,127.3060995
4559,경기도,광주시,？지,경기도 광주시 고불로 94,경기도 광주시 태전동 280-1번지,태경빌딩 104호,일반음식점,일식,031-762-2593,Y,,,,12781,37.39315987,127.228049
4561,경기도,광주시,이디야커피곤지암점,경기도 광주시 곤지암읍 곤지암로 53,경기도 광주시 곤지암읍 곤지암리 433-2번지,1층,일반음식점_외,기타 음식점업,031-762-4408,Y,,,,12804,37.34953118,127.3409004
4563,경기도,광주시,광현가든,경기도 광주시 곤지암읍 신만로 7,경기도 광주시 곤지암읍 신촌리 173-1번지,2층,일반음식점,한식,031-763-5364,Y,,,,12813,37.32899038,127.3901472
3093,경기도,평택시,안일옥,경기도 평택시 평택5로96번길 40,경기도 평택시 비전동 829-8번지,,일반음식점,한식,031-653-4183,Y,,,,17885,36.99555616,127.111256
6693,경기도,김포시,고촌해물전골전문점,경기도 김포시 고촌읍 태리로 41,경기도 김포시 고촌읍 태리 287-1번지,,일반음식점,한식,031-984-4388,Y,,-,,10128,37.60530967,126.750236
6695,경기도,김포시,금양곱창,경기도 김포시 고촌읍 은행영사정로5번길 20,경기도 김포시 고촌읍 신곡리 1084-2번지,1층 102호,일반음식점,한식,031-985-6664,Y,,-,,10125,37.60126057,126.7714837
6698,경기도,부천시,어선횟집,경기도 부천시 길주로 86,경기도 부천시 상동 544-3번지,해피플러스 2층,일반음식점,일식,032-326-8881,Y,,179.2,,14544,37.50524475,126.7519168
6700,경기도,부천시,작동오리불고기,경기도 부천시 역곡로344번길 16,경기도 부천시 작동 126-10번지,1층,일반음식점,한식,032-681-5292,Y,,184,,14476,37.51474261,126.8138874
6703,경기도,부천시,백제원약대점,경기도 부천시 신흥로 294,경기도 부천시 약대동 177-38번지,백제원도쿄 2층,일반음식점,한식,032-672-7007,Y,,703.51,,14531,37.50969893,126.7752938
6705,경기도,부천시,고메야,경기도 부천시 신흥로 150-1,경기도 부천시 중동 1112번지,위브더스테이트 상가 8동 110호,일반음식점,일식,032-620-3722,Y,,77.03,,14574,37.49748997,126.7789414
6708,경기도,수원시,광화문미진,경기도 수원시 영통구 광교중앙로 124,경기도 수원시 영통구 하동 871-1번지,갤러리아백화점 9층,일반음식점,한식,031-5174-7915,Y,,,,16514,37.285334,127.0572677
6710,경기도,수원시,장장정정,경기도 수원시 장안구 팔달로259번길 39,경기도 수원시 장안구 영화동 336-1번지,2층,일반음식점,한식,031-246-7011,Y,,,,16270,37.29042037,127.0120538
6712,경기도,수원시,드마리스㈜,경기도 수원시 장안구 경수대로 950,경기도 수원시 장안구 조원동 893번지,3층,일반음식점,한식,031-255-8800,Y,,,,16295,37.30354376,127.0075006
6718,경기도,수원시,라메르아이,경기도 수원시 팔달구 월드컵로 310,경기도 수원시 팔달구 우만동 228번지,,일반음식점_외,기타 음식점업,031-241-6000,Y,,,,16230,37.28849861,127.038578
6720,경기도,수원시,화돈골,경기도 수원시 영통구 영통로214번길 31,경기도 수원시 영통구 영통동 975-8,,일반음식점,한식,031-205-3009,Y,,,,16698,37.24671515,127.0588581
6722,경기도,수원시,영통복요리,경기도 수원시 영통구 청명로59번길 45-23,경기도 수원시 영통구 영통동 1027-17번지,,일반음식점,한식,031-204-0003,Y,,,,16705,37.25020068,127.0803861
6725,경기도,수원시,밥풀떼기,,경기도 수원시 영통구 청명남로 28번길,20,일반음식점,한식,031-202-0444,Y,,,,,,
6727,경기도,시흥시,풍년가전주콩나물국밥시화점,경기도 시흥시 희망공원로 269,경기도 시흥시 정왕동 2166-4번지,홈플러스 2층,일반음식점,한식,,Y,,,,15081,37.34520821,126.7252374
6729,경기도,오산시,메밀사랑묵사랑오산세교점,경기도 오산시 세마역로19번길 18-1,경기도 오산시 세교동 613-9번지,1층,일반음식점,한식,031-373-9984,Y,,,,18106,37.18228876,127.0437538
6732,경기도,오산시,장수본가해장국(오산시청점),경기도 오산시 운천로 77,경기도 오산시 오산동 910-6번지,,일반음식점,한식,031-372-5632,Y,,,,18134,37.14970843,127.074343
6734,경기도,의정부시,스파게티하우스차오,경기도 의정부시 호국로1298번길 73,경기도 의정부시 의정부동 194-5번지,2층,일반음식점,서양식,031-846-4278,Y,,,,11695,37.74022506,127.048523
6736,경기도,의정부시,웨딩플로체,경기도 의정부시 평화로 472,경기도 의정부시 의정부동 100-1번지,4층,일반음식점_외,기타 음식점업,031-877-6000,Y,,,,11697,37.73405937,127.0483561
4637,경기도,김포시,천등산농원,경기도 김포시 고촌읍 태리로 72,경기도 김포시 고촌읍 태리 293-17번지,,일반음식점,한식,031-985-9013,Y,,-,,10128,37.60521039,126.7473821
4640,경기도,김포시,강남동태탕찜,경기도 김포시 양촌읍 양곡3로1번길 109-4,경기도 김포시 양촌읍 양곡리 1312-2번지,1층,일반음식점,한식,031-996-1088,Y,,-,,10062,37.65408715,126.6291818
